Year, NodeId, Gender, IP_Key:Accessibility, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
2010,2,0,No,85,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,86,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,87,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,88,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,89,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,90,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,91,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,92,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,93,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,94,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,95,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,96,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,97,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,98,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,99,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,0,18,0,0,0,1,0,14,14,0,0,3
2010,2,1,Yes,1,19,0,0,0,0,0,5,19,0,0,0
2010,2,1,Yes,2,15,0,0,0,0,0,0,15,0,0,0
2010,2,1,Yes,3,19,1,0,0,0,0,0,19,1,0,0
2010,2,1,Yes,4,25,0,0,0,0,0,0,25,0,0,0
2010,2,1,Yes,5,16,0,0,0,0,0,0,16,0,0,0
2010,2,1,Yes,6,12,1,0,0,0,0,0,12,1,0,0
2010,2,1,Yes,7,21,1,0,0,0,0,0,21,1,0,0
2010,2,1,Yes,8,17,0,0,0,0,0,0,17,0,0,0
2010,2,1,Yes,9,16,0,0,0,0,0,0,16,0,0,0
2010,2,1,Yes,10,22,0,0,0,0,0,0,22,0,0,0
2010,2,1,Yes,11,12,0,0,0,0,0,0,12,0,0,0
2010,2,1,Yes,12,13,0,0,0,0,0,0,13,0,0,0
2010,2,1,Yes,13,16,0,0,0,0,0,0,16,0,0,0
2010,2,1,Yes,14,8,0,0,0,0,0,1,8,0,0,3
2010,2,1,Yes,15,17,6,0,3,0,0,8,12,6,1,2
2010,2,1,Yes,16,14,1,0,0,0,0,8,8,0,0,3
2010,2,1,Yes,17,11,2,0,1,0,0,7,7,2,0,3
2010,2,1,Yes,18,17,2,0,2,0,0,11,11,2,0,11
2010,2,1,Yes,19,22,7,0,6,0,0,17,18,6,0,2
2010,2,1,Yes,20,19,5,0,4,0,0,15,17,4,1,6
2010,2,1,Yes,21,13,3,0,3,0,0,10,11,3,0,9
2010,2,1,Yes,22,14,5,0,5,0,0,12,13,5,0,4
2010,2,1,Yes,23,17,6,0,6,0,0,11,14,6,0,5
2010,2,1,Yes,24,14,1,0,1,0,0,10,13,1,0,5
2010,2,1,Yes,25,15,3,0,3,0,0,15,15,3,0,7
2010,2,1,Yes,26,18,5,0,5,0,0,17,17,5,0,5
2010,2,1,Yes,27,9,3,0,3,0,0,9,9,3,0,3
2010,2,1,Yes,28,9,3,0,3,0,0,8,9,3,0,3
2010,2,1,Yes,29,12,7,0,7,0,0,12,12,7,0,1
2010,2,1,Yes,30,10,8,0,8,0,0,10,10,8,0,2
2010,2,1,Yes,31,16,10,0,10,0,0,12,15,10,0,1
2010,2,1,Yes,32,11,6,0,6,0,0,8,11,6,0,0
2010,2,1,Yes,33,10,9,0,9,0,0,9,10,9,0,0
2010,2,1,Yes,34,17,5,0,4,0,0,5,15,4,0,1
2010,2,1,Yes,35,8,5,0,5,0,0,6,8,5,0,1
2010,2,1,Yes,36,9,6,0,6,0,0,6,8,6,0,0
2010,2,1,Yes,37,9,5,0,4,0,0,4,8,4,0,0
2010,2,1,Yes,38,11,5,0,3,0,0,4,9,3,0,0
2010,2,1,Yes,39,7,3,0,3,0,0,3,7,3,0,0
2010,2,1,Yes,40,12,7,0,7,0,0,8,12,7,0,0
2010,2,1,Yes,41,12,6,0,5,0,0,6,11,5,0,0
2010,2,1,Yes,42,12,5,0,5,0,0,5,11,5,0,0
2010,2,1,Yes,43,5,2,0,2,0,0,2,4,2,0,0
2010,2,1,Yes,44,12,6,0,5,1,1,5,9,5,0,0
2010,2,1,Yes,45,8,4,0,4,0,0,4,8,4,0,0
2010,2,1,Yes,46,7,5,0,5,0,0,5,6,5,0,0
2010,2,1,Yes,47,13,7,0,7,0,0,7,10,7,0,0
2010,2,1,Yes,48,7,4,0,3,0,0,3,5,3,0,0
2010,2,1,Yes,49,7,4,0,4,0,0,4,5,4,1,0
2010,2,1,Yes,50,6,5,0,5,0,0,5,5,5,0,0
2010,2,1,Yes,51,2,2,0,2,1,1,2,2,2,0,0
2010,2,1,Yes,52,6,2,0,2,1,1,2,4,2,0,0
2010,2,1,Yes,53,5,2,0,1,0,0,1,2,1,0,0
2010,2,1,Yes,54,4,3,0,3,0,0,3,4,3,0,0
2010,2,1,Yes,55,7,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,56,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,57,12,7,0,6,0,0,6,7,6,0,0
2010,2,1,Yes,58,5,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,59,4,3,0,2,0,0,2,2,2,0,0
2010,2,1,Yes,60,4,2,0,2,0,0,2,2,2,0,0
2010,2,1,Yes,61,5,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,62,5,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,63,6,3,0,3,0,0,3,3,3,0,0
2010,2,1,Yes,64,2,2,0,2,0,0,2,2,2,0,0
2010,2,1,Yes,65,5,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,66,7,2,0,2,0,0,2,2,2,0,0
2010,2,1,Yes,67,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,68,4,3,0,3,0,0,3,3,3,0,0
2010,2,1,Yes,69,3,2,0,2,0,0,2,2,2,0,0
2010,2,1,Yes,70,2,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,71,6,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,72,1,0,0,0,0,0,0,0,0,1,0
2010,2,1,Yes,73,1,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,74,3,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,75,3,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,76,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,77,1,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,78,2,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,79,3,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,80,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,81,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,82,2,1,0,1,0,0,1,1,1,0,0
2010,2,1,Yes,83,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,84,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,85,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,86,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,87,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,88,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,89,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,90,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,91,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,92,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,93,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,94,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,95,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,96,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,97,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,98,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,Yes,99,1,1,0,1,0,0,1,1,1,0,0
2010,2,1,No,0,7,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,1,5,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,2,8,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,3,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,4,5,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,5,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,6,7,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,7,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,8,3,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,9,9,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,10,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,11,6,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,12,3,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,13,4,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,14,3,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,15,4,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,16,5,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,17,6,1,0,0,0,0,0,0,0,0,0
2010,2,1,No,18,5,2,0,0,0,0,0,0,0,0,0
2010,2,1,No,19,3,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,20,5,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,21,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,22,3,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,23,8,1,0,0,0,0,0,0,0,0,0
2010,2,1,No,24,3,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,25,1,1,0,0,0,0,0,0,0,0,0
2010,2,1,No,26,1,1,0,0,0,0,0,0,0,0,0
2010,2,1,No,27,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,28,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,29,3,1,0,0,1,1,0,0,0,0,0
2010,2,1,No,30,1,1,0,0,0,0,0,0,0,0,0
2010,2,1,No,31,3,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,32,4,3,0,0,0,0,0,0,0,0,0
2010,2,1,No,33,2,0,0,0,1,1,0,0,0,0,0
2010,2,1,No,34,4,2,0,0,0,0,0,0,0,0,0
2010,2,1,No,35,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,36,4,2,0,0,0,0,0,0,0,0,0
2010,2,1,No,37,4,3,0,0,0,0,0,0,0,0,0
2010,2,1,No,38,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,39,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,40,5,2,0,0,0,0,0,0,0,0,0
2010,2,1,No,41,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,42,3,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,43,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,44,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,45,4,2,0,0,0,0,0,0,0,0,0
2010,2,1,No,46,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,47,2,1,0,0,0,0,0,0,0,0,0
2010,2,1,No,48,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,49,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,50,3,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,51,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,52,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,53,1,0,0,0,1,1,0,0,0,0,0
2010,2,1,No,54,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,55,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,56,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,57,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,58,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,59,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,60,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,61,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,62,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,63,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,64,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,65,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,66,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,67,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,68,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,69,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,70,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,71,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,72,2,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,73,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,74,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,75,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,76,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,77,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,78,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,79,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,80,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,81,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,82,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,83,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,84,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,85,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,86,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,87,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,88,1,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,89,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,90,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,91,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,92,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,93,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,94,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,95,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,96,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,97,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,98,0,0,0,0,0,0,0,0,0,0,0
2010,2,1,No,99,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,0,22,0,1,0,0,0,17,17,0,0,13
2010,3,0,Yes,1,24,0,0,0,0,0,2,24,0,0,0
2010,3,0,Yes,2,14,0,0,0,0,0,0,14,0,0,0
2010,3,0,Yes,3,16,0,0,0,0,0,0,16,0,0,0
2010,3,0,Yes,4,22,0,0,0,0,0,0,22,0,0,0
2010,3,0,Yes,5,19,0,0,0,0,0,0,19,0,0,0
2010,3,0,Yes,6,16,0,0,0,0,0,0,16,0,0,0
2010,3,0,Yes,7,27,0,0,0,0,0,0,27,0,0,0
2010,3,0,Yes,8,22,0,0,0,0,0,0,22,0,0,0
2010,3,0,Yes,9,9,0,0,0,0,0,0,9,0,0,0
2010,3,0,Yes,10,18,0,0,0,1,1,0,18,0,0,0
2010,3,0,Yes,11,18,0,0,0,0,0,0,18,0,0,0
2010,3,0,Yes,12,17,0,0,0,0,0,0,17,0,0,0
2010,3,0,Yes,13,16,0,0,0,0,0,1,16,0,0,0
2010,3,0,Yes,14,20,1,0,0,0,0,0,20,1,0,0
2010,3,0,Yes,15,15,2,0,0,0,0,1,4,2,0,1
2010,3,0,Yes,16,11,3,0,0,2,2,0,0,0,1,0
2010,3,0,Yes,17,18,4,0,2,0,0,5,5,2,1,1
2010,3,0,Yes,18,16,2,0,2,0,0,11,11,2,1,3
2010,3,0,Yes,19,6,1,0,0,0,0,3,3,0,0,6
2010,3,0,Yes,20,23,5,0,4,0,0,16,16,4,0,1
2010,3,0,Yes,21,7,1,0,1,0,0,7,7,1,0,4
2010,3,0,Yes,22,9,3,0,2,0,0,6,6,2,0,2
2010,3,0,Yes,23,16,6,0,4,0,0,11,11,4,0,1
2010,3,0,Yes,24,8,5,0,3,0,0,5,6,4,0,1
2010,3,0,Yes,25,7,2,0,1,0,0,4,4,1,0,2
2010,3,0,Yes,26,12,7,0,7,1,1,11,11,7,0,2
2010,3,0,Yes,27,6,3,0,3,0,0,6,6,3,0,2
2010,3,0,Yes,28,13,4,0,4,0,0,9,9,4,0,6
2010,3,0,Yes,29,20,10,0,9,0,0,17,17,9,0,2
2010,3,0,Yes,30,10,5,0,5,0,0,9,9,5,0,1
2010,3,0,Yes,31,13,9,0,8,0,0,10,10,8,0,2
2010,3,0,Yes,32,9,3,0,3,0,0,4,4,3,0,0
2010,3,0,Yes,33,18,7,0,5,0,0,5,5,5,0,0
2010,3,0,Yes,34,18,8,0,4,0,0,4,4,4,0,0
2010,3,0,Yes,35,7,3,0,3,0,0,3,3,3,0,0
2010,3,0,Yes,36,15,4,0,2,0,0,2,2,2,0,0
2010,3,0,Yes,37,6,5,0,3,0,0,3,3,3,0,0
2010,3,0,Yes,38,11,4,0,2,0,0,2,2,2,0,0
2010,3,0,Yes,39,7,1,0,1,0,0,1,1,1,0,0
2010,3,0,Yes,40,4,1,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,41,10,5,0,3,0,0,3,3,3,0,0
2010,3,0,Yes,42,12,7,0,6,0,0,6,6,6,0,0
2010,3,0,Yes,43,10,5,0,5,0,0,5,5,5,0,0
2010,3,0,Yes,44,9,3,0,2,0,0,2,2,2,0,0
2010,3,0,Yes,45,8,1,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,46,2,1,0,1,1,1,1,1,1,0,0
2010,3,0,Yes,47,12,8,0,3,0,0,3,3,3,0,0
2010,3,0,Yes,48,6,2,0,2,0,0,2,2,2,0,0
2010,3,0,Yes,49,12,3,0,3,0,0,3,3,3,1,0
2010,3,0,Yes,50,5,1,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,51,3,1,0,1,1,0,1,1,1,0,0
2010,3,0,Yes,52,5,1,0,1,0,0,1,1,1,0,0
2010,3,0,Yes,53,3,0,0,0,0,0,0,0,0,1,0
2010,3,0,Yes,54,7,2,0,2,0,0,2,2,2,0,0
2010,3,0,Yes,55,2,2,0,2,0,0,2,2,2,0,0
2010,3,0,Yes,56,4,1,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,57,6,2,0,1,0,0,1,1,1,0,0
2010,3,0,Yes,58,2,1,0,1,1,1,1,1,1,0,0
2010,3,0,Yes,59,4,2,0,2,1,1,2,2,2,0,0
2010,3,0,Yes,60,1,1,0,1,1,0,1,1,1,1,0
2010,3,0,Yes,61,4,4,0,4,0,0,4,4,4,0,0
2010,3,0,Yes,62,3,3,0,3,0,0,3,3,3,0,0
2010,3,0,Yes,63,3,1,0,1,0,0,1,1,1,0,0
2010,3,0,Yes,64,5,1,0,1,0,0,1,1,1,0,0
2010,3,0,Yes,65,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,66,2,0,0,0,1,0,0,0,0,0,0
2010,3,0,Yes,67,4,2,0,2,0,0,2,2,2,0,0
2010,3,0,Yes,68,6,4,0,3,0,0,3,3,3,0,0
2010,3,0,Yes,69,3,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,70,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,71,1,1,0,1,0,0,1,1,1,0,0
2010,3,0,Yes,72,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,73,2,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,74,1,1,0,1,0,0,1,1,1,0,0
2010,3,0,Yes,75,3,2,0,2,0,0,2,2,2,0,0
2010,3,0,Yes,76,1,1,0,1,0,0,1,1,1,0,0
2010,3,0,Yes,77,2,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,78,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,79,1,1,0,1,0,0,1,1,1,0,0
2010,3,0,Yes,80,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,81,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,82,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,83,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,84,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,85,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,86,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,87,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,88,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,89,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,90,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,91,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,92,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,93,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,94,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,95,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,96,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,97,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,98,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,Yes,99,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,0,6,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,1,5,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,2,6,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,3,6,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,4,5,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,5,6,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,6,7,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,7,4,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,8,5,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,9,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,10,9,0,0,0,1,1,0,0,0,0,0
2010,3,0,No,11,4,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,12,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,13,8,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,14,4,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,15,4,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,16,4,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,17,3,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,18,8,2,0,0,0,0,0,0,0,0,0
2010,3,0,No,19,3,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,20,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,21,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,22,3,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,23,2,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,24,2,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,25,2,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,26,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,27,3,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,28,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,29,2,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,30,1,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,31,3,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,32,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,33,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,34,3,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,35,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,36,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,37,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,38,3,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,39,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,40,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,41,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,42,3,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,43,1,1,0,0,0,0,0,0,0,0,0
2010,3,0,No,44,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,45,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,46,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,47,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,48,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,49,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,50,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,51,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,52,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,53,2,2,0,0,0,0,0,0,0,0,0
2010,3,0,No,54,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,55,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,56,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,57,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,58,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,59,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,60,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,61,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,62,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,63,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,64,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,65,2,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,66,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,67,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,68,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,69,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,70,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,71,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,72,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,73,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,74,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,75,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,76,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,77,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,78,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,79,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,80,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,81,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,82,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,83,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,84,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,85,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,86,1,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,87,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,88,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,89,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,90,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,91,0,0,0,0,0,0,0,0,0,0,0
2010,3,0,No,92,0,0,0,0,0,0,0,0,0,0,0
